Date,APPLE_close,APPLE_volume,log_return,MACD,SMA_30,Volatility_30,VROC
2020-04-27,68.71943664550781,117087600,0.0007069071674395366,0.9873755603035193,63.15972429911296,0.7102261467756986,-68.41718546011674
2020-04-28,67.60552215576172,112004800,-0.01634241141072741,0.9684695167938031,63.453932189941405,0.5799880426203908,-65.26159995732323
2020-04-29,69.8260269165039,137280800,0.032317150319093074,1.1197546828007319,63.73600591023763,0.5746359011485229,-57.6367047670773
2020-04-30,71.29907989501953,183064000,0.020876603912428824,1.343030709350998,64.117254002889,0.5697672408970748,-39.02614497511271
2020-05-01,70.15125274658203,240616800,-0.01622975813742517,1.4110923170651546,64.4755298614502,0.5720605435515507,-11.491474200425811
2020-05-04,71.14379119873047,133568000,0.014049392681199974,1.5275129709491608,64.99259796142579,0.5311071765245331,-66.74875253053823
2020-05-05,72.2115707397461,147751200,0.01489723542928473,1.6864971734640903,65.58465410868327,0.5238618404712574,-56.12473006905956
2020-05-06,72.95659637451172,142333600,0.010264401497399865,1.851270349450374,66.01945406595866,0.4558145498052235,-50.49803290912429
2020-05-07,73.7113265991211,115215200,0.010291778476057062,2.0194754442865275,66.49041290283203,0.4544721940017964,-62.05057937694745
2020-05-08,75.46576690673828,133838400,0.02352266239063394,2.2682014497454475,66.91533966064453,0.43783229326583817,-46.907895363191784
2020-05-11,76.65326690673828,145946400,0.01561309052609483,2.531953146902765,67.46640510559082,0.41364496286969193,-28.53359762761928
2020-05-12,75.77725219726562,162301200,-0.011494080832066551,2.6398605322743407,67.93107872009277,0.4129074091074497,-3.3785698467165615
2020-05-13,74.8623046875,200622400,-0.012147656032543301,2.621332209125171,68.36946042378743,0.4158113139595906,1.8377478401234493
2020-05-14,75.32221221923828,158929200,0.006124585660695399,2.6136307652110844,68.9314074198405,0.3742370996215251,-9.811234241146217
2020-05-15,74.87689971923828,166348400,-0.005929646308074562,2.5422884001477684,69.44599189758301,0.3756755774329569,0.2497378475779577
2020-05-18,76.6410903930664,135178400,0.023287933038280206,2.5981545963705344,70.04785652160645,0.37223622680309304,4.079457961194954
2020-05-19,76.19822692871094,101729600,-0.005795167258543382,2.5769876692304337,70.4645985921224,0.29943973556895154,-49.59399545338331
2020-05-20,77.68012237548828,111504800,0.019261205591646974,2.649250395353846,70.95532862345378,0.29702288164886587,-45.040988293002215
2020-05-21,77.10099029541016,102688800,-0.007483274576198677,2.6294770331325594,71.37304178873698,0.29467907974954555,-39.1996930641013
2020-05-22,77.59740447998047,81803200,0.006417854421621415,2.623619524370696,71.79177017211914,0.2946584695100142,-49.45265171644171
2020-05-26,77.07180786132812,125522000,-0.0067964222984381786,2.547203574714686,72.1504290262858,0.29398379325115104,-4.198353263706778
2020-05-27,77.4075927734375,112945200,0.004347316724006524,2.4850918285175396,72.40864842732748,0.26234609942756465,-42.07784002445193
2020-05-28,77.44165802001953,133560800,0.00043997948917425753,2.4108261002725584,72.68919728597005,0.2597746212825946,1.834784040794668
2020-05-29,77.36624908447266,153532400,-0.0009742259671567576,2.3191513713159395,72.9489507039388,0.25983911137690885,-2.286584201643016
2020-06-01,78.31768035888672,80791200,0.012222753148181819,2.2967950172853335,73.27188593546549,0.25574736954364585,-62.46634146341463
2020-06-02,78.68024444580078,87642800,0.004618720048692898,2.282027544368063,73.65439046223959,0.24417510141341772,-32.59034328293923
2020-06-03,79.11338806152344,104491200,0.00549001498680788,2.27900434211881,74.12057774861654,0.21806825018961884,-42.26737594451897
2020-06-04,78.43204498291016,87560400,-0.008649534465078337,2.1963120224943395,74.50152333577473,0.2120712539494375,-25.073933104231983
2020-06-05,80.66586303710938,137250400,0.028082894216014447,2.2846917077674647,74.96558481852213,0.22019083805002093,9.963593944288473
2020-06-08,81.14279174804688,95654400,0.005894988654487433,2.365944273366594,75.38131535847982,0.2099439246167709,-24.18080994790791
2020-06-09,83.70512390136719,147712400,0.031089729337745693,2.6070439278944093,75.88083826700846,0.22196065634554835,26.15545967292865
2020-06-10,85.85865020751953,166651600,0.025402148738051217,2.9380210385947834,76.48927586873373,0.21743415941996422,48.789694727368826
2020-06-11,81.73653411865234,201662400,-0.04920126587099558,2.835022095004888,76.886292775472,0.2619163529213992,46.89774535113431
2020-06-12,82.4422378540039,200146000,0.008596824950549585,2.7783124275479167,77.25773137410482,0.2579377029194758,9.331162872001041
2020-06-15,83.46179962158203,138808800,0.012291136715733482,2.7835526589762054,77.70141626993815,0.2508402023060338,-42.311260061641576
2020-06-16,85.67371368408203,165428800,0.026157016132908478,2.9323858406197303,78.18574701944986,0.25669030424888084,23.853617632965985
2020-06-17,85.5544662475586,114406400,-0.0013928484884865272,3.0060629157389087,78.63051020304361,0.25623277317347914,-22.56820925989095
2020-06-18,85.58856201171875,96820400,0.00039844760207921154,3.0322498826656954,79.05157572428385,0.2562849319457162,-31.97642721044083
2020-06-19,85.09944915771484,264476000,-0.005731090185079074,2.979193633269958,79.43117980957031,0.2577883855262474,129.54957332018694
2020-06-22,87.32598876953125,135445200,0.025827550821682126,3.0812901176401937,79.82652053833007,0.25932586828989745,1.2005523078578273
2020-06-23,89.18994140625,212155600,0.02112015522590055,3.2748572018549424,80.24440968831381,0.26178863127680563,45.365421826095066
2020-06-24,87.61554718017578,192623200,-0.01780980730312318,3.26359931302747,80.63901952107747,0.2658649842218858,18.682548249797293
2020-06-25,88.77867126464844,137522400,0.013187971266567865,3.3103718420461803,81.10289840698242,0.2619098123456565,-31.45212099944972
2020-06-26,86.05087280273438,205256800,-0.031207767109053524,3.091689794121308,81.4605204264323,0.2828736312452867,29.14983527256161
2020-06-29,88.0340805053711,130646000,0.022785352397345606,3.0433293762238804,81.89909311930339,0.28595346999041765,-21.462424646104207
2020-06-30,88.76895904541016,140223200,0.008313010612863915,3.0293811331879965,82.30335540771485,0.2810633674199138,3.731957176590339
2020-07-01,88.6010513305664,110737200,-0.0018933050141307836,2.970535813007814,82.71678288777669,0.2799990412355195,8.854453374435757
2020-07-02,88.6010513305664,114041600,0.0,2.890579669698454,83.08081385294597,0.27703955148539416,2.275059010912539
2020-07-06,90.97114562988281,118655600,0.0263986516716297,2.984062240330914,83.54315236409505,0.28178986768469483,15.548725859100498
2020-07-07,90.68887329101562,112424400,-0.0031077016034856226,3.000779711767734,83.97953465779622,0.2828747378681207,37.43276546638763
2020-07-08,92.80104064941406,117092000,0.023023179981568245,3.1481725090133494,84.50384241739908,0.2850826378008509,-6.715954175363681
2020-07-09,93.20011138916016,125642800,0.004291063229666091,3.2596092894104345,85.03025970458984,0.2850858451624904,11.242266160934689
2020-07-10,93.36315155029297,90257200,0.0017478275204876213,3.3227768163713307,85.56097615559896,0.2848817986465937,-32.42238740708352
2020-07-13,92.93243408203125,191649200,-0.004624030507797307,3.30004141334409,86.07984898885091,0.2858787506882248,24.826551268657294
2020-07-14,94.47032165527344,170989200,0.016413014749471367,3.3673019562640576,86.61827036539714,0.28691331512411067,111.64334729524997
2020-07-15,95.12001037597656,153198000,0.006853632849881674,3.4334521718128457,87.16626256306967,0.2868759838025998,74.79815797760911
2020-07-16,93.94957733154297,110577600,-0.01238113448214389,3.352783725500956,87.66080220540364,0.2919587527779373,5.824796729293946
2020-07-17,93.75977325439453,92186800,-0.002022319519448224,3.2362325237974403,88.17172648111979,0.289746008556112,5.283667045833496
2020-07-20,95.73566436767578,90318000,0.020854989990100475,3.265658280516007,88.67405319213867,0.2856770130854471,-34.194727301341196
2020-07-21,94.4143295288086,103433200,-0.013898039966392458,3.1460915411634858,89.11643778483072,0.2912700762909741,8.132192559882245
2020-07-22,94.67958068847656,89001600,0.0028054984250086524,3.0377206379843074,89.48225301106771,0.28063828894558823,-39.74669695976777
2020-07-23,90.3701171875,197004400,-0.04658470524739716,2.5744218945268784,89.63263524373373,0.3092653892310126,18.21332648471421
2020-07-24,90.14622497558594,185438800,-0.0024805768168887697,2.164240059875894,89.91295827229818,0.2695266249096074,-8.044930537373352
2020-07-27,92.28271484375,121214000,0.023423778657609955,1.9886410614145547,90.24097417195638,0.27543659266300874,-39.437210836089655
2020-07-28,90.76675415039062,103625600,-0.016563777663880435,1.707469584957039,90.48447265625,0.2803218503321009,-25.346519817187385
2020-07-29,92.50659942626953,90329200,0.01898691228019014,1.6065112754384074,90.71223551432291,0.2758645257338384,-45.39693209404893
2020-07-30,93.62593841552734,158130000,0.012027477794655123,1.598397063130264,90.98128458658854,0.27693444510932086,38.21779201163571
2020-07-31,103.4275131225586,374336800,0.09956354612064744,2.355716422559368,91.5759162902832,0.39345072855725116,286.63009035285955
2020-08-03,106.03363037109375,308151200,0.02488530040755844,3.1301074228777566,92.27372233072917,0.39531003022558153,16.513861371164108
2020-08-04,106.74175262451172,173071600,0.006656078892188508,3.7576416635949954,92.92091445922851,0.3914008879899557,27.77979581410046
2020-08-05,107.128662109375,121776800,0.003618171381356316,4.237341991569437,93.51887181599935,0.3890747165199504,-42.600242463550344
2020-08-06,110.86629486083984,202428800,0.03429436273596465,4.863045522246665,94.29389673868815,0.3905441787603657,5.090560223275276
2020-08-07,108.34564971923828,198045600,-0.022998347539178357,5.096772658663781,94.94612935384114,0.4002053463583377,44.00970314654194
2020-08-10,109.9204330444336,212403600,0.014430191183556986,5.347433071727949,95.7417813618978,0.3842412871168286,3.481882208043774
2020-08-11,106.65142822265625,187902400,-0.030190931591500356,5.222104713596792,96.36235961914062,0.39717877064383694,43.82560507018967
2020-08-12,110.19590759277344,165598000,0.03269392333997568,5.347152306254415,97.07659123738607,0.4044218098510886,18.096006937511056
2020-08-13,112.1461181640625,210082000,0.017542887626768484,5.539760211530563,97.8614267985026,0.4045443330914574,89.71221956126757
2020-08-14,112.04617309570312,165565200,-0.0008916013518460938,5.619559844552654,98.64293085734049,0.4047029974537595,45.17965374038948
2020-08-17,111.75362396240234,119561600,-0.002614383960821916,5.59470310372771,99.33568013509115,0.4018584718234913,0.7635543539453726
2020-08-18,112.68485260009766,105633600,0.00829834523784782,5.5857571940801165,100.06887944539388,0.40075861317970457,-6.040325765581134
2020-08-19,112.82624053955078,145538000,0.0012539335073108839,5.526371747855848,100.73638610839843,0.3982667513339262,24.29371776039353
2020-08-20,115.32979583740234,126907200,0.0219468730824048,5.616579906365104,101.47404225667317,0.4006907961945089,1.0063449716179562
2020-08-21,121.27302551269531,338054800,0.050248598935101904,6.097352997170759,102.40437138875326,0.41928501709209826,274.5460749945711
2020-08-24,122.72350311279297,345937600,0.011889469860849513,6.520249181745143,103.39740702311198,0.4174463119526397,80.5056321654356
2020-08-25,121.71669006347656,211495600,-0.008237751163593572,6.69695769641784,104.30561930338541,0.419886951956125,23.68944939212536
2020-08-26,123.37194061279297,163022400,0.013507568359944447,6.89112871103373,105.24735031127929,0.4201103443222635,6.4128774527082655
2020-08-27,121.89710235595703,155552400,-0.012026434441618612,6.847074702440651,106.17893447875977,0.41995713716620003,40.67261362156531
2020-08-28,121.69966125488281,187630000,-0.0016210489941151103,6.7187798249394035,107.11026407877604,0.41986987185713115,103.53239292393272
2020-08-31,125.82674407958984,225702700,0.03334969717371455,6.870922584139379,108.11330006917318,0.4245501706565079,149.89780553156623
2020-09-01,130.8387451171875,151948100,0.03905969793244714,7.311639386122778,109.32744725545247,0.42734586190263935,46.90457222632578
2020-09-02,128.12796020507812,200119000,-0.020936157986501586,7.357361851826155,110.4423932393392,0.4366797239960982,124.84876676374358
2020-09-03,117.86993408203125,257599600,-0.0834476906700598,6.491035638765794,111.35905380249024,0.48827143962399194,30.75829778421193
2020-09-04,117.94792938232422,332607200,0.0006614876582390206,5.7445399614482255,112.28577728271485,0.4877221488722877,79.36224781437326
2020-09-08,110.01062774658203,231366600,-0.06966627365017039,4.461038773673579,112.87670771280925,0.5359717495805072,90.87448644546011
2020-09-09,114.39856719970703,176940500,0.03911157738575893,3.7546436823766527,113.66443481445313,0.5400082600791452,70.74979541734861
2020-09-10,110.66394805908203,182274400,-0.03319044017373032,2.8604939365827278,114.26967976888021,0.551592811842895,101.78901174813903
2020-09-11,109.21106719970703,180860300,-0.0132157080573399,2.0114517146392643,114.7891840616862,0.5540320580543862,14.374438752924812
2020-09-14,112.48738861083984,140150100,0.02955870796557237,1.5846841409033914,115.09117991129557,0.4829379015409273,-62.560426866928395
2020-09-15,112.66291809082031,184642000,0.0015592207544702396,1.2462653548591618,115.3121561686198,0.4783784246215096,-40.08071362370161
2020-09-16,109.33782196044922,154679000,-0.02995796148852842,0.7016701433720129,115.39869181315105,0.4869884275980619,-10.62716239983914
2020-09-17,107.59239959716797,178011000,-0.016092363870812153,0.12776077042519773,115.41414972941081,0.4893425533542213,46.178089751085594
2020-09-18,104.17955780029297,287104900,-0.03223408178465698,-0.5955887764539227,115.19125849405924,0.48697999714819934,41.8300656823535
2020-09-21,107.33887481689453,195713800,0.029874956538257558,-0.9035030038644578,115.15769933064779,0.4913295124160639,-1.177405607597437
2020-09-22,109.0257797241211,183055400,0.01559348122282785,-0.9998821010727141,115.12787755330403,0.4916442678905728,-13.817185772745844
2020-09-23,104.45258331298828,150718700,-0.042851145266309836,-1.4288115108724213,115.05458272298178,0.49964316467614867,-19.788837183559128
2020-09-24,105.52518463134766,167743300,0.010216421083660467,-1.6630209260786017,114.89889195760091,0.49075895612443987,1.2954866604669046
2020-09-25,109.48407745361328,149981400,0.03682948598817708,-1.5117574117023764,114.8101572672526,0.5003328766486922,-28.60816252701326
2020-09-28,112.09736633300781,137672400,0.02358870859420376,-1.1675506176188577,114.81186370849609,0.5053002552582411,-16.8470185763675
2020-09-29,111.2490234375,99382200,-0.007596692977037779,-0.9522415869373049,114.79504369099935,0.5057317076516922,-16.87782699462035
2020-09-30,112.92619323730469,142675200,0.01496330520232613,-0.63890909639683,114.80308837890625,0.5070664582014185,35.066115326941436
2020-10-01,113.88179016113281,116120400,0.008426533880923133,-0.3099097085010811,114.83827336629231,0.5076376269042826,-20.213002789649437
2020-10-02,110.20565795898438,144712000,-0.032812743959845965,-0.3418676320190883,114.66746877034505,0.5121457210961475,14.029779240263762
2020-10-05,113.5990219116211,106243800,0.03032665827573502,-0.09231426382976338,114.41166865030924,0.4976997099188566,-68.57201850114242
2020-10-06,110.34217834472656,161498200,-0.029088646554858707,-0.1555484135894858,113.99895782470703,0.5017879845373948,-53.315800306182396
2020-10-07,112.2143783569336,96849000,0.016824884464740144,-0.053968918397956145,113.6822141011556,0.5049984744013138,-54.20755798229372
2020-10-08,112.10710144042969,83477200,-0.0009564569989372366,0.01767348385034495,113.30671946207683,0.5026969708848342,-48.79403075896318
2020-10-09,114.05729675292969,100506900,0.017246247999722263,0.2291732998984486,113.04539260864257,0.5053785830696442,-35.38711070996011
2020-10-12,121.30229187011719,240226800,0.06158478477392192,0.9702149508810294,113.03214696248372,0.5381623608755756,28.032191014230136
2020-10-13,118.08446502685547,262330500,-0.026885536290095435,1.2830538187025553,112.77407099405924,0.5339196180374178,16.228339315391448
2020-10-14,118.1722183227539,150712000,0.0007428640636939627,1.5205340627517359,112.35185343424479,0.5195984702640345,-0.8135014521405637
2020-10-15,117.70417022705078,112559200,-0.0039685931507026494,1.6519288894834432,112.00439376831055,0.5169410306321786,-43.75386644946258
2020-10-16,116.05624389648438,115393800,-0.014099509848801026,1.6045896431513285,111.94393742879232,0.458760189384961,-55.20420062764073
2020-10-19,113.09195709228516,120639300,-0.02587366742474183,1.3127472447709465,111.78207168579101,0.46457727774932933,-63.72919768423534
2020-10-20,114.58386993408203,124423700,0.013105776011771927,1.1881487007157432,111.93451309204102,0.4185472075293887,-46.22227235910456
2020-10-21,113.95980072021484,89946000,-0.005461282416470259,1.0272053035467366,111.91988754272461,0.40326725850524175,-49.165962569338284
2020-10-22,112.86767578125,101988000,-0.00962963918822897,0.8022829282570427,111.99334513346354,0.3921088652384924,-44.04699727443898
2020-10-23,112.17536163330078,82572600,-0.006152746069715408,0.5616915292249303,112.09215494791667,0.39046830903114244,-54.34454106290878
2020-10-26,112.18511199951172,111850700,8.691696945712412e-05,0.3675707582938088,112.0820790608724,0.3808922603541433,-20.192208211053718
2020-10-27,113.69651794433594,92276800,0.013382482689831925,0.33186099024777604,112.11653238932291,0.3828733018000143,-50.023938215573914
2020-10-28,108.43095397949219,143937800,-0.04741917378835401,-0.11994362852507834,112.08630345662435,0.3979153311808997,-6.94418764020972
2020-10-29,112.44840240478516,146129200,0.03638086958444825,-0.1520745109758792,112.24817021687825,0.4087092857556947,-17.91001679671481
2020-10-30,106.14923858642578,190272600,-0.05764845601667505,-0.6780126350332267,112.31382624308269,0.432846367710159,-33.72714990235276
2020-11-02,106.06148529052734,122866900,-0.0008270392683002178,-1.089346042044042,112.27124659220378,0.42387072521074104,-37.22113616924305
2020-11-03,107.6899185180664,107624400,0.015236996847556042,-1.2692981001315218,112.22671788533529,0.42375509214481233,-41.20665110125131
2020-11-04,112.08759307861328,138235500,0.04002467398177537,-1.0450095983600534,112.48121821085611,0.41968474874059464,-8.282449357644406
2020-11-05,116.06600189208984,126387100,0.03487836443782914,-0.5400101021836008,112.8325787862142,0.42966870322518835,-24.65445713778136
2020-11-06,115.93414306640625,114457900,-0.0011367134266685626,-0.14871991774451487,113.04758097330729,0.41775137958211594,-23.68527030685138
2020-11-09,113.6191635131836,154515300,-0.02017011274152395,-0.025129453637703136,113.09830754597982,0.41726821873663705,12.234042553191493
2020-11-10,113.27729034423828,138023400,-0.003013475282196996,0.04471512389351062,113.1659164428711,0.41671130631043224,38.88140934694544
2020-11-11,116.71556854248047,112295000,0.029901227252780042,0.37320568764361894,113.29222895304362,0.42338042673908566,-21.293259094783114
2020-11-12,116.44207000732422,103162300,-0.0023460407499397377,0.604499486208681,113.37757161458333,0.4229115193374257,-11.159193388930799
2020-11-13,116.49091339111328,81581900,0.00041937714266417785,0.7827200315267646,113.58708012898764,0.41079414264212655,-43.62464757587484
2020-11-16,117.50674438476562,91183000,0.00868245763518044,0.994466577562747,113.71733754475912,0.4024608464511796,-14.175697781894092
2020-11-17,116.61788177490234,74271000,-0.007593108807697903,1.0781254971452938,113.92652765909831,0.39315136656926314,-54.01125213779472
2020-11-18,115.28946685791016,76322100,-0.011456553271118204,1.025413483529448,114.02903060913086,0.39233061123809315,-21.19474646098566
2020-11-19,115.88530731201172,74113000,0.0051549030440779416,1.019960705855297,114.15497080485027,0.39247896443757835,-11.217673807937977
2020-11-20,114.615478515625,73604300,-0.011018111180021769,0.9027682187252566,114.17357686360677,0.3909237703061937,-26.766918490173307
2020-11-23,111.20653533935547,127959300,-0.030193709614573173,0.528724299149161,113.83705164591471,0.3544093520498577,-46.73396140647088
2020-11-24,112.49586486816406,113874200,0.011527313114597568,0.3324970960910889,113.65076497395833,0.34926466413067814,-56.59132277794614
2020-11-25,113.33590698242188,76499200,0.007439573111188622,0.24198060029019075,113.48955459594727,0.3501957454533562,-49.24146716917034
2020-11-27,113.88289642333984,46691300,0.004814658728616062,0.21193998946198178,113.36217880249023,0.3505594257431983,-58.518450735257545
2020-11-30,116.28579711914062,169410200,0.020880233192431714,0.37767301381188645,113.36983057657878,0.3539313036972468,46.81048721855075
2020-12-01,119.87055969238281,127728200,0.03036156209582079,0.7891808248995034,113.59578399658203,0.3556403585116306,5.876111681682494
2020-12-02,120.22222900390625,89004200,0.0029294471102208767,1.1306471082959604,113.7837292989095,0.35408369504165466,-28.46684353543577
2020-12-03,120.0854721069336,78967600,-0.0011381816821021684,1.3743834227848595,113.98791834513347,0.3535557001593381,-12.205545549551955
2020-12-04,119.41148376464844,78260400,-0.005628381530666506,1.495916981785797,114.20604527791342,0.35262602988553887,-23.265090010589486
2020-12-07,120.87666320800781,86712000,0.012195338147113707,1.6909685066067937,114.49608866373698,0.35300420694555,5.013043067555101
2020-12-08,121.49203491210938,82225500,0.005077990938638811,1.8736058371315494,114.80631942749024,0.35300531574609206,-26.48637871734375
2020-12-09,118.952392578125,115089200,-0.021125353656228425,1.792753578425632,114.98151524861653,0.35802632802407747,24.72170686456401
2020-12-10,120.37848663330078,81312200,0.011917483764909462,1.8227400402122242,115.37976633707682,0.32757353214024776,-43.508793381585654
2020-12-11,119.56776428222656,86939800,-0.006757558687312548,1.7607887325210214,115.6170783996582,0.3134853224904986,-40.50484092159541
2020-12-14,118.952392578125,79184500,-0.0051599250775969125,1.6430959340594598,116.04385019938151,0.258768272021178,-58.383655870577265
2020-12-15,124.91075134277344,157243700,0.04887614233623466,2.0074724072702423,116.6721590677897,0.28934252047586406,27.97889423433
2020-12-16,124.84236907958984,98208600,-0.0005475988830629247,2.264620376315108,117.2439074198405,0.2883190902394786,-8.74875957496627
2020-12-17,125.71173858642578,94359800,0.006939602817632163,2.509633356866331,117.69804560343424,0.2685915856820154,-31.739820813032825
2020-12-18,123.71908569335938,192541500,-0.015977939305811043,2.5140372178870223,117.9531483968099,0.2577194267024601,52.342683707435334
2020-12-21,125.25263977050781,121251600,0.012319258093390911,2.6111723377425733,118.26376495361328,0.2591845846572291,5.9355448597257165
2020-12-22,128.81787109375,168904800,0.028066739018217372,2.9419243196801546,118.77038853963217,0.2601005002105639,9.312670007436164
2020-12-23,127.9192886352539,88223700,-0.007000047275609483,3.0958524932306375,119.25845514933268,0.26131303359623803,-36.0806211120723
2020-12-24,128.90579223632812,54930100,0.007682337328861355,3.259866563269213,119.6647959391276,0.24989950610569567,-51.08410882051739
2020-12-28,133.51622009277344,124486200,0.03514112445580707,3.7190015575370268,120.23393427530924,0.26564704377755116,20.670244847197083
2020-12-29,131.7384490966797,121047300,-0.01340445859469058,3.8945244330437987,120.74218546549479,0.27049693331385616,48.375191065665305
